brand,buy_price,sell_price,date
BTMC SJC,162500,165500,2026-05-12 11:23:02
Phú Qúy SJC,162500,165500,2026-05-12 11:23:02
PNJ TP.HCM,162500,165500,2026-05-12 11:23:02
PNJ Hà Nội,162500,165500,2026-05-12 11:23:02
SJC,162500,165500,2026-05-12 15:40:55
DOJI HN,162500,165500,2026-05-12 15:40:55
DOJI SG,162500,165500,2026-05-12 15:40:55
BTMH,162500,165400,2026-05-12 15:40:55
BTMC SJC,162500,165500,2026-05-12 15:40:55
Phú Qúy SJC,162500,165500,2026-05-12 15:40:55
PNJ TP.HCM,162500,165500,2026-05-12 15:40:55
PNJ Hà Nội,162500,165500,2026-05-12 15:40:55
SJC,162000,165000,2026-05-13 04:50:14
DOJI HN,162000,165000,2026-05-13 04:50:14
DOJI SG,162000,165000,2026-05-13 04:50:14
BTMH,162000,164900,2026-05-13 04:50:14
BTMC SJC,162000,165000,2026-05-13 04:50:14
Phú Qúy SJC,162000,165000,2026-05-13 04:50:14
PNJ TP.HCM,162000,165000,2026-05-13 04:50:14
PNJ Hà Nội,162000,165000,2026-05-13 04:50:14
SJC,162000,165000,2026-05-13 07:52:05
DOJI HN,162000,165000,2026-05-13 07:52:05
DOJI SG,162000,165000,2026-05-13 07:52:05
BTMH,162000,164900,2026-05-13 07:52:05
BTMC SJC,162000,165000,2026-05-13 07:52:05
Phú Qúy SJC,162000,165000,2026-05-13 07:52:05
PNJ TP.HCM,162000,165000,2026-05-13 07:52:05
PNJ Hà Nội,162000,165000,2026-05-13 07:52:05
SJC,162000,165000,2026-05-13 11:32:05
DOJI HN,162000,165000,2026-05-13 11:32:05
DOJI SG,162000,165000,2026-05-13 11:32:05
BTMH,162000,164900,2026-05-13 11:32:05
BTMC SJC,162000,165000,2026-05-13 11:32:05
Phú Qúy SJC,162000,165000,2026-05-13 11:32:05
PNJ TP.HCM,162000,165000,2026-05-13 11:32:05
PNJ Hà Nội,162000,165000,2026-05-13 11:32:05
SJC,162000,165000,2026-05-13 15:44:50
DOJI HN,162000,165000,2026-05-13 15:44:50
DOJI SG,162000,165000,2026-05-13 15:44:50
BTMH,162000,164900,2026-05-13 15:44:50
BTMC SJC,162000,165000,2026-05-13 15:44:50
Phú Qúy SJC,162000,165000,2026-05-13 15:44:50
PNJ TP.HCM,162000,165000,2026-05-13 15:44:50
PNJ Hà Nội,162000,165000,2026-05-13 15:44:50
SJC,162000,165000,2026-05-14 04:48:22
DOJI HN,162000,165000,2026-05-14 04:48:22
DOJI SG,162000,165000,2026-05-14 04:48:22
BTMH,162000,164900,2026-05-14 04:48:22
BTMC SJC,162000,165000,2026-05-14 04:48:22
Phú Qúy SJC,162000,165000,2026-05-14 04:48:22
PNJ TP.HCM,162000,165000,2026-05-14 04:48:22
PNJ Hà Nội,162000,165000,2026-05-14 04:48:22
SJC,162000,165000,2026-05-14 07:45:11
DOJI HN,162000,165000,2026-05-14 07:45:11
DOJI SG,162000,165000,2026-05-14 07:45:11
BTMH,162000,164900,2026-05-14 07:45:11
BTMC SJC,162000,165000,2026-05-14 07:45:11
Phú Qúy SJC,162000,165000,2026-05-14 07:45:11
PNJ TP.HCM,162000,165000,2026-05-14 07:45:11
PNJ Hà Nội,162000,165000,2026-05-14 07:45:11
SJC,162000,165000,2026-05-14 11:15:19
DOJI HN,162000,165000,2026-05-14 11:15:19
DOJI SG,162000,165000,2026-05-14 11:15:19
BTMH,162000,164900,2026-05-14 11:15:19
BTMC SJC,162000,165000,2026-05-14 11:15:19
Phú Qúy SJC,162000,165000,2026-05-14 11:15:19
PNJ TP.HCM,162000,165000,2026-05-14 11:15:19
PNJ Hà Nội,162000,165000,2026-05-14 11:15:19
SJC,162000,165000,2026-05-14 15:22:54
DOJI HN,162000,165000,2026-05-14 15:22:54
DOJI SG,162000,165000,2026-05-14 15:22:54
BTMH,162000,164900,2026-05-14 15:22:54
BTMC SJC,162000,165000,2026-05-14 15:22:54
Phú Qúy SJC,162000,165000,2026-05-14 15:22:54
PNJ TP.HCM,162000,165000,2026-05-14 15:22:54
PNJ Hà Nội,162000,165000,2026-05-14 15:22:54
SJC,161000,164000,2026-05-15 04:53:52
DOJI HN,161000,164000,2026-05-15 04:53:52
DOJI SG,161000,164000,2026-05-15 04:53:52
BTMH,161000,163900,2026-05-15 04:53:52
BTMC SJC,161000,165000,2026-05-15 04:53:52
Phú Qúy SJC,161000,164000,2026-05-15 04:53:52
PNJ TP.HCM,161000,164000,2026-05-15 04:53:52
PNJ Hà Nội,161000,164000,2026-05-15 04:53:52
SJC,161000,164000,2026-05-15 11:23:29
DOJI HN,160500,163500,2026-05-15 11:23:29
DOJI SG,160500,163500,2026-05-15 11:23:29
BTMH,161000,163900,2026-05-15 11:23:29
BTMC SJC,161000,164000,2026-05-15 11:23:29
Phú Qúy SJC,160500,163500,2026-05-15 11:23:29
PNJ TP.HCM,161000,164000,2026-05-15 11:23:29
PNJ Hà Nội,161000,164000,2026-05-15 11:23:29
SJC,161000,164000,2026-05-15 15:19:41
DOJI HN,160500,163500,2026-05-15 15:19:41
DOJI SG,160500,163500,2026-05-15 15:19:41
BTMH,161000,163900,2026-05-15 15:19:41
BTMC SJC,161000,164000,2026-05-15 15:19:41
Phú Qúy SJC,160500,163500,2026-05-15 15:19:41
PNJ TP.HCM,161000,164000,2026-05-15 15:19:41
PNJ Hà Nội,161000,164000,2026-05-15 15:19:41
SJC,160500,163500,2026-05-16 04:30:09
DOJI HN,160500,163500,2026-05-16 04:30:09
DOJI SG,160500,163500,2026-05-16 04:30:09
BTMH,160500,163400,2026-05-16 04:30:09
BTMC SJC,160500,163500,2026-05-16 04:30:09
Phú Qúy SJC,160500,163500,2026-05-16 04:30:09
PNJ TP.HCM,160500,163500,2026-05-16 04:30:09
PNJ Hà Nội,160500,163500,2026-05-16 04:30:09
SJC,160500,163500,2026-05-16 07:17:56
DOJI HN,160500,163500,2026-05-16 07:17:56
DOJI SG,160500,163500,2026-05-16 07:17:56
BTMH,160500,163400,2026-05-16 07:17:56
BTMC SJC,160500,163500,2026-05-16 07:17:56
Phú Qúy SJC,160500,163500,2026-05-16 07:17:56
PNJ TP.HCM,160500,163500,2026-05-16 07:17:56
PNJ Hà Nội,160500,163500,2026-05-16 07:17:56
SJC,160500,163500,2026-05-16 10:19:15
DOJI HN,160500,163500,2026-05-16 10:19:15
DOJI SG,160500,163500,2026-05-16 10:19:15
BTMH,160500,163400,2026-05-16 10:19:15
BTMC SJC,160500,163500,2026-05-16 10:19:15
Phú Qúy SJC,160500,163500,2026-05-16 10:19:15
PNJ TP.HCM,160500,163500,2026-05-16 10:19:15
PNJ Hà Nội,160500,163500,2026-05-16 10:19:15
SJC,160500,163500,2026-05-16 14:23:09
DOJI HN,160500,163500,2026-05-16 14:23:09
DOJI SG,160500,163500,2026-05-16 14:23:09
BTMH,160500,163400,2026-05-16 14:23:09
BTMC SJC,160500,163500,2026-05-16 14:23:09
Phú Qúy SJC,160500,163500,2026-05-16 14:23:09
PNJ TP.HCM,160500,163500,2026-05-16 14:23:09
PNJ Hà Nội,160500,163500,2026-05-16 14:23:09
SJC,160500,163500,2026-05-17 04:54:17
DOJI HN,160500,163500,2026-05-17 04:54:17
DOJI SG,160500,163500,2026-05-17 04:54:17
BTMH,160500,163400,2026-05-17 04:54:17
BTMC SJC,160500,163500,2026-05-17 04:54:17
Phú Qúy SJC,160500,163500,2026-05-17 04:54:17
PNJ TP.HCM,160500,163500,2026-05-17 04:54:17
PNJ Hà Nội,160500,163500,2026-05-17 04:54:17
SJC,160500,163500,2026-05-17 07:34:10
DOJI HN,160500,163500,2026-05-17 07:34:10
DOJI SG,160500,163500,2026-05-17 07:34:10
BTMH,160500,163400,2026-05-17 07:34:10
BTMC SJC,160500,163500,2026-05-17 07:34:10
Phú Qúy SJC,160500,163500,2026-05-17 07:34:10
PNJ TP.HCM,160500,163500,2026-05-17 07:34:10
PNJ Hà Nội,160500,163500,2026-05-17 07:34:10
SJC,160500,163500,2026-05-17 10:24:30
DOJI HN,160500,163500,2026-05-17 10:24:30
DOJI SG,160500,163500,2026-05-17 10:24:30
BTMH,160500,163400,2026-05-17 10:24:30
BTMC SJC,160500,163500,2026-05-17 10:24:30
Phú Qúy SJC,160500,163500,2026-05-17 10:24:30
PNJ TP.HCM,160500,163500,2026-05-17 10:24:30
PNJ Hà Nội,160500,163500,2026-05-17 10:24:30
SJC,160500,163500,2026-05-17 14:26:27
DOJI HN,160500,163500,2026-05-17 14:26:27
DOJI SG,160500,163500,2026-05-17 14:26:27
BTMH,160500,163400,2026-05-17 14:26:27
BTMC SJC,160500,163500,2026-05-17 14:26:27
Phú Qúy SJC,160500,163500,2026-05-17 14:26:27
PNJ TP.HCM,160500,163500,2026-05-17 14:26:27
PNJ Hà Nội,160500,163500,2026-05-17 14:26:27
SJC,160500,163500,2026-05-18 05:08:16
DOJI HN,160500,163500,2026-05-18 05:08:16
DOJI SG,160500,163500,2026-05-18 05:08:16
BTMH,160500,163500,2026-05-18 05:08:16
BTMC SJC,160500,163500,2026-05-18 05:08:16
Phú Qúy SJC,160500,163500,2026-05-18 05:08:16
PNJ TP.HCM,160500,163500,2026-05-18 05:08:16
PNJ Hà Nội,160500,163500,2026-05-18 05:08:16
SJC,161300,163800,2026-05-18 12:36:22
DOJI HN,161300,163800,2026-05-18 12:36:22
DOJI SG,161300,163800,2026-05-18 12:36:22
BTMH,160800,163800,2026-05-18 12:36:22
BTMC SJC,161300,163800,2026-05-18 12:36:22
Phú Qúy SJC,160500,163500,2026-05-18 12:36:22
PNJ TP.HCM,160800,163800,2026-05-18 12:36:22
PNJ Hà Nội,160800,163800,2026-05-18 12:36:22
SJC,161300,163800,2026-05-18 16:28:06
DOJI HN,161300,163800,2026-05-18 16:28:06
DOJI SG,161300,163800,2026-05-18 16:28:06
BTMH,160800,163800,2026-05-18 16:28:06
BTMC SJC,161300,163800,2026-05-18 16:28:06
Phú Qúy SJC,160500,163500,2026-05-18 16:28:06
PNJ TP.HCM,160800,163800,2026-05-18 16:28:06
PNJ Hà Nội,160800,163800,2026-05-18 16:28:06
SJC,161000,163500,2026-05-19 05:04:30
DOJI HN,161000,163500,2026-05-19 05:04:30
DOJI SG,161000,163500,2026-05-19 05:04:30
BTMH,160500,163500,2026-05-19 05:04:30
BTMC SJC,160500,163500,2026-05-19 05:04:30
Phú Qúy SJC,160500,163500,2026-05-19 05:04:30
PNJ TP.HCM,161000,163500,2026-05-19 05:04:30
PNJ Hà Nội,161000,163500,2026-05-19 05:04:30
SJC,161000,163500,2026-05-19 12:13:06
DOJI HN,161000,163500,2026-05-19 12:13:06
DOJI SG,161000,163500,2026-05-19 12:13:06
BTMH,160500,163500,2026-05-19 12:13:06
BTMC SJC,160500,163500,2026-05-19 12:13:06
Phú Qúy SJC,160500,163500,2026-05-19 12:13:06
PNJ TP.HCM,161000,163500,2026-05-19 12:13:06
PNJ Hà Nội,161000,163500,2026-05-19 12:13:06
SJC,161000,163500,2026-05-19 16:24:09
DOJI HN,161000,163500,2026-05-19 16:24:09
DOJI SG,161000,163500,2026-05-19 16:24:09
BTMH,160500,163500,2026-05-19 16:24:09
BTMC SJC,160500,163500,2026-05-19 16:24:09
Phú Qúy SJC,160500,163500,2026-05-19 16:24:09
PNJ TP.HCM,161000,163500,2026-05-19 16:24:09
PNJ Hà Nội,161000,163500,2026-05-19 16:24:09
SJC,159000,162000,2026-05-20 05:07:22
DOJI HN,159000,162000,2026-05-20 05:07:22
DOJI SG,159000,162000,2026-05-20 05:07:22
BTMH,159000,162000,2026-05-20 05:07:22
BTMC SJC,159000,162000,2026-05-20 05:07:22
Phú Qúy SJC,159000,162000,2026-05-20 05:07:22
PNJ TP.HCM,159000,162000,2026-05-20 05:07:22
PNJ Hà Nội,159000,162000,2026-05-20 05:07:22
SJC,159000,162000,2026-05-20 11:50:21
DOJI HN,158500,161500,2026-05-20 11:50:21
DOJI SG,158500,161500,2026-05-20 11:50:21
BTMH,159000,162000,2026-05-20 11:50:21
BTMC SJC,159000,162000,2026-05-20 11:50:21
Phú Qúy SJC,158500,161500,2026-05-20 11:50:21
PNJ TP.HCM,159000,162000,2026-05-20 11:50:21
PNJ Hà Nội,159000,162000,2026-05-20 11:50:21
SJC,159000,162000,2026-05-20 16:28:00
DOJI HN,158500,161500,2026-05-20 16:28:00
DOJI SG,158500,161500,2026-05-20 16:28:00
BTMH,159000,162000,2026-05-20 16:28:00
BTMC SJC,159000,162000,2026-05-20 16:28:00
Phú Qúy SJC,158500,161500,2026-05-20 16:28:00
PNJ TP.HCM,159000,162000,2026-05-20 16:28:00
PNJ Hà Nội,159000,162000,2026-05-20 16:28:00
SJC,160000,163000,2026-05-21 05:11:11
DOJI HN,160000,163000,2026-05-21 05:11:11
DOJI SG,160000,163000,2026-05-21 05:11:11
BTMH,160000,163000,2026-05-21 05:11:11
BTMC SJC,160000,163000,2026-05-21 05:11:11
Phú Qúy SJC,160000,163000,2026-05-21 05:11:11
PNJ TP.HCM,160000,163000,2026-05-21 05:11:11
PNJ Hà Nội,160000,163000,2026-05-21 05:11:11
SJC,159400,162400,2026-05-21 12:18:11
DOJI HN,159400,162400,2026-05-21 12:18:11
DOJI SG,159400,162400,2026-05-21 12:18:11
BTMH,159400,162400,2026-05-21 12:18:11
BTMC SJC,159400,162400,2026-05-21 12:18:11
Phú Qúy SJC,159400,162400,2026-05-21 12:18:11
PNJ TP.HCM,159400,162400,2026-05-21 12:18:11
PNJ Hà Nội,159400,162400,2026-05-21 12:18:11
SJC,159400,162400,2026-05-21 16:17:36
DOJI HN,159400,162400,2026-05-21 16:17:36
DOJI SG,159400,162400,2026-05-21 16:17:36
BTMH,159400,162400,2026-05-21 16:17:36
BTMC SJC,159400,162400,2026-05-21 16:17:36
Phú Qúy SJC,159400,162400,2026-05-21 16:17:36
PNJ TP.HCM,159400,162400,2026-05-21 16:17:36
PNJ Hà Nội,159400,162400,2026-05-21 16:17:36
SJC,159000,162000,2026-05-22 05:04:32
DOJI HN,159000,162000,2026-05-22 05:04:32
DOJI SG,159000,162000,2026-05-22 05:04:32
BTMH,159000,162000,2026-05-22 05:04:32
BTMC SJC,159000,162000,2026-05-22 05:04:32
Phú Qúy SJC,159000,162000,2026-05-22 05:04:32
PNJ TP.HCM,159000,162000,2026-05-22 05:04:32
PNJ Hà Nội,159000,162000,2026-05-22 05:04:32
SJC,159000,162000,2026-05-22 11:46:58
DOJI HN,159000,162000,2026-05-22 11:46:58
DOJI SG,159000,162000,2026-05-22 11:46:58
BTMH,159000,162000,2026-05-22 11:46:58
BTMC SJC,159000,162000,2026-05-22 11:46:58
Phú Qúy SJC,159000,162000,2026-05-22 11:46:58
PNJ TP.HCM,159000,162000,2026-05-22 11:46:58
PNJ Hà Nội,159000,162000,2026-05-22 11:46:58
SJC,159000,162000,2026-05-22 15:50:29
DOJI HN,159000,162000,2026-05-22 15:50:29
DOJI SG,159000,162000,2026-05-22 15:50:29
BTMH,159000,162000,2026-05-22 15:50:29
BTMC SJC,159000,162000,2026-05-22 15:50:29
Phú Qúy SJC,159000,162000,2026-05-22 15:50:29
PNJ TP.HCM,159000,162000,2026-05-22 15:50:29
PNJ Hà Nội,159000,162000,2026-05-22 15:50:29
SJC,158500,161500,2026-05-23 04:43:45
DOJI HN,158500,161500,2026-05-23 04:43:45
DOJI SG,158500,161500,2026-05-23 04:43:45
BTMH,158500,161500,2026-05-23 04:43:45
BTMC SJC,158500,161500,2026-05-23 04:43:45
Phú Qúy SJC,158500,161500,2026-05-23 04:43:45
PNJ TP.HCM,158500,161500,2026-05-23 04:43:45
PNJ Hà Nội,158500,161500,2026-05-23 04:43:45
SJC,158500,161500,2026-05-23 07:33:26
DOJI HN,158500,161500,2026-05-23 07:33:26
DOJI SG,158500,161500,2026-05-23 07:33:26
BTMH,158500,161500,2026-05-23 07:33:26
BTMC SJC,158500,161500,2026-05-23 07:33:26
Phú Qúy SJC,158500,161500,2026-05-23 07:33:26
PNJ TP.HCM,158500,161500,2026-05-23 07:33:26
PNJ Hà Nội,158500,161500,2026-05-23 07:33:26
SJC,158500,161500,2026-05-23 10:38:20
DOJI HN,158500,161500,2026-05-23 10:38:20
DOJI SG,158500,161500,2026-05-23 10:38:20
BTMH,158500,161500,2026-05-23 10:38:20
BTMC SJC,158500,161500,2026-05-23 10:38:20
Phú Qúy SJC,158500,161500,2026-05-23 10:38:20
PNJ TP.HCM,158500,161500,2026-05-23 10:38:20
PNJ Hà Nội,158500,161500,2026-05-23 10:38:20
SJC,158500,161500,2026-05-23 14:40:56
DOJI HN,158500,161500,2026-05-23 14:40:56
DOJI SG,158500,161500,2026-05-23 14:40:56
BTMH,158500,161500,2026-05-23 14:40:56
BTMC SJC,158500,161500,2026-05-23 14:40:56
Phú Qúy SJC,158500,161500,2026-05-23 14:40:56
PNJ TP.HCM,158500,161500,2026-05-23 14:40:56
PNJ Hà Nội,158500,161500,2026-05-23 14:40:56
SJC,158500,161500,2026-05-24 05:03:21
DOJI HN,158500,161500,2026-05-24 05:03:21
DOJI SG,158500,161500,2026-05-24 05:03:21
BTMH,158500,161500,2026-05-24 05:03:21
BTMC SJC,158500,161500,2026-05-24 05:03:21
Phú Qúy SJC,158500,161500,2026-05-24 05:03:21
PNJ TP.HCM,158500,161500,2026-05-24 05:03:21
PNJ Hà Nội,158500,161500,2026-05-24 05:03:21
SJC,158500,161500,2026-05-24 10:43:15
DOJI HN,158500,161500,2026-05-24 10:43:15
DOJI SG,158500,161500,2026-05-24 10:43:15
BTMH,158500,161500,2026-05-24 10:43:15
BTMC SJC,158500,161500,2026-05-24 10:43:15
Phú Qúy SJC,158500,161500,2026-05-24 10:43:15
PNJ TP.HCM,158500,161500,2026-05-24 10:43:15
PNJ Hà Nội,158500,161500,2026-05-24 10:43:15
SJC,158500,161500,2026-05-24 14:25:46
DOJI HN,158500,161500,2026-05-24 14:25:46
DOJI SG,158500,161500,2026-05-24 14:25:46
BTMH,158500,161500,2026-05-24 14:25:46
BTMC SJC,158500,161500,2026-05-24 14:25:46
Phú Qúy SJC,158500,161500,2026-05-24 14:25:46
PNJ TP.HCM,158500,161500,2026-05-24 14:25:46
PNJ Hà Nội,158500,161500,2026-05-24 14:25:46
SJC,159000,162000,2026-05-25 05:23:06
DOJI HN,159000,162000,2026-05-25 05:23:06
DOJI SG,159000,162000,2026-05-25 05:23:06
BTMH,159000,162000,2026-05-25 05:23:06
BTMC SJC,159000,162000,2026-05-25 05:23:06
Phú Qúy SJC,159000,162000,2026-05-25 05:23:06
PNJ TP.HCM,159000,162000,2026-05-25 05:23:06
PNJ Hà Nội,159000,162000,2026-05-25 05:23:06
SJC,159000,162000,2026-05-25 12:34:51
DOJI HN,159000,162000,2026-05-25 12:34:51
DOJI SG,159000,162000,2026-05-25 12:34:51
BTMH,159000,162000,2026-05-25 12:34:51
BTMC SJC,159000,162000,2026-05-25 12:34:51
Phú Qúy SJC,158700,162000,2026-05-25 12:34:51
PNJ TP.HCM,159000,162000,2026-05-25 12:34:51
PNJ Hà Nội,159000,162000,2026-05-25 12:34:51
SJC,159000,162000,2026-05-25 15:53:15
DOJI HN,159000,162000,2026-05-25 15:53:15
DOJI SG,159000,162000,2026-05-25 15:53:15
BTMH,159000,162000,2026-05-25 15:53:15
BTMC SJC,159000,162000,2026-05-25 15:53:15
Phú Qúy SJC,158700,162000,2026-05-25 15:53:15
PNJ TP.HCM,159000,162000,2026-05-25 15:53:15
PNJ Hà Nội,159000,162000,2026-05-25 15:53:15
SJC,158500,161500,2026-05-26 05:05:33
DOJI HN,158500,161500,2026-05-26 05:05:33
DOJI SG,158500,161500,2026-05-26 05:05:33
BTMH,158500,161500,2026-05-26 05:05:33
BTMC SJC,158500,161500,2026-05-26 05:05:33
Phú Qúy SJC,158300,161500,2026-05-26 05:05:33
PNJ TP.HCM,158500,161500,2026-05-26 05:05:33
PNJ Hà Nội,158500,161500,2026-05-26 05:05:33
SJC,158500,161500,2026-05-26 16:43:37
DOJI HN,158500,161500,2026-05-26 16:43:37
DOJI SG,158500,161500,2026-05-26 16:43:37
BTMH,158500,161500,2026-05-26 16:43:37
BTMC SJC,158500,161500,2026-05-26 16:43:37
Phú Qúy SJC,158300,161500,2026-05-26 16:43:37
PNJ TP.HCM,158500,161500,2026-05-26 16:43:37
PNJ Hà Nội,158500,161500,2026-05-26 16:43:37
SJC,157700,160700,2026-05-27 05:19:31
DOJI HN,157700,160700,2026-05-27 05:19:31
DOJI SG,157700,160700,2026-05-27 05:19:31
BTMH,157700,160700,2026-05-27 05:19:31
BTMC SJC,157700,160700,2026-05-27 05:19:31
Phú Qúy SJC,157500,160700,2026-05-27 05:19:31
PNJ TP.HCM,157500,160500,2026-05-27 05:19:31
PNJ Hà Nội,157500,160500,2026-05-27 05:19:31
SJC,157700,160700,2026-05-27 12:22:54
DOJI HN,157700,160700,2026-05-27 12:22:54
DOJI SG,157700,160700,2026-05-27 12:22:54
BTMH,157500,160500,2026-05-27 12:22:54
BTMC SJC,157700,160700,2026-05-27 12:22:54
Phú Qúy SJC,157500,160700,2026-05-27 12:22:54
PNJ TP.HCM,157500,160500,2026-05-27 12:22:54
PNJ Hà Nội,157500,160500,2026-05-27 12:22:54
SJC,157700,160700,2026-05-27 16:39:33
DOJI HN,157700,160700,2026-05-27 16:39:33
DOJI SG,157700,160700,2026-05-27 16:39:33
BTMH,157500,160500,2026-05-27 16:39:33
BTMC SJC,157700,160700,2026-05-27 16:39:33
Phú Qúy SJC,157500,160700,2026-05-27 16:39:33
PNJ TP.HCM,157500,160500,2026-05-27 16:39:33
PNJ Hà Nội,157500,160500,2026-05-27 16:39:33
SJC,154800,157800,2026-05-28 05:11:14
DOJI HN,154800,157800,2026-05-28 05:11:14
DOJI SG,154800,157800,2026-05-28 05:11:14
BTMH,154800,157800,2026-05-28 05:11:14
BTMC SJC,154800,157800,2026-05-28 05:11:14
Phú Qúy SJC,154800,157800,2026-05-28 05:11:14
PNJ TP.HCM,154800,157800,2026-05-28 05:11:14
PNJ Hà Nội,154800,157800,2026-05-28 05:11:14
SJC,154500,157500,2026-05-28 12:31:07
DOJI HN,154500,157500,2026-05-28 12:31:07
DOJI SG,154500,157500,2026-05-28 12:31:07
BTMH,154500,157500,2026-05-28 12:31:07
BTMC SJC,154500,157500,2026-05-28 12:31:07
Phú Qúy SJC,154500,157500,2026-05-28 12:31:07
PNJ TP.HCM,154500,157500,2026-05-28 12:31:07
PNJ Hà Nội,154500,157500,2026-05-28 12:31:07
SJC,154500,157500,2026-05-28 16:55:46
DOJI HN,154500,157500,2026-05-28 16:55:46
DOJI SG,154500,157500,2026-05-28 16:55:46
BTMH,154500,157500,2026-05-28 16:55:46
BTMC SJC,154500,157500,2026-05-28 16:55:46
Phú Qúy SJC,154500,157500,2026-05-28 16:55:46
PNJ TP.HCM,154500,157500,2026-05-28 16:55:46
PNJ Hà Nội,154500,157500,2026-05-28 16:55:46
SJC,155500,158500,2026-05-29 05:15:37
DOJI HN,155500,158500,2026-05-29 05:15:37
DOJI SG,155500,158500,2026-05-29 05:15:37
BTMH,155500,158500,2026-05-29 05:15:37
BTMC SJC,155500,158500,2026-05-29 05:15:37
Phú Qúy SJC,155000,158500,2026-05-29 05:15:37
PNJ TP.HCM,155500,158500,2026-05-29 05:15:37
PNJ Hà Nội,155500,158500,2026-05-29 05:15:37
SJC,155500,158500,2026-05-29 12:18:02
DOJI HN,155500,158500,2026-05-29 12:18:02
DOJI SG,155500,158500,2026-05-29 12:18:02
BTMH,155500,158500,2026-05-29 12:18:02
BTMC SJC,155000,158500,2026-05-29 12:18:02
Phú Qúy SJC,155000,158500,2026-05-29 12:18:02
PNJ TP.HCM,155500,158500,2026-05-29 12:18:02
PNJ Hà Nội,155500,158500,2026-05-29 12:18:02
SJC,155500,158500,2026-05-29 16:43:57
DOJI HN,155500,158500,2026-05-29 16:43:57
DOJI SG,155500,158500,2026-05-29 16:43:57
BTMH,155500,158500,2026-05-29 16:43:57
BTMC SJC,155000,158500,2026-05-29 16:43:57
Phú Qúy SJC,155000,158500,2026-05-29 16:43:57
PNJ TP.HCM,155500,158500,2026-05-29 16:43:57
PNJ Hà Nội,155500,158500,2026-05-29 16:43:57
SJC,156000,159000,2026-05-30 04:54:07
DOJI HN,156000,159000,2026-05-30 04:54:07
DOJI SG,156000,159000,2026-05-30 04:54:07
BTMH,156000,159000,2026-05-30 04:54:07
BTMC SJC,156000,159000,2026-05-30 04:54:07
Phú Qúy SJC,155500,159000,2026-05-30 04:54:07
PNJ TP.HCM,156000,159000,2026-05-30 04:54:07
PNJ Hà Nội,156000,159000,2026-05-30 04:54:07
SJC,156000,159000,2026-05-30 07:42:26
DOJI HN,156000,159000,2026-05-30 07:42:26
DOJI SG,156000,159000,2026-05-30 07:42:26
BTMH,156000,159000,2026-05-30 07:42:26
BTMC SJC,156000,159000,2026-05-30 07:42:26
Phú Qúy SJC,155500,159000,2026-05-30 07:42:26
PNJ TP.HCM,156000,159000,2026-05-30 07:42:26
PNJ Hà Nội,156000,159000,2026-05-30 07:42:26
SJC,156000,159000,2026-05-30 10:48:45
DOJI HN,156000,159000,2026-05-30 10:48:45
DOJI SG,156000,159000,2026-05-30 10:48:45
BTMH,156000,159000,2026-05-30 10:48:45
BTMC SJC,156000,159000,2026-05-30 10:48:45
Phú Qúy SJC,155500,159000,2026-05-30 10:48:45
PNJ TP.HCM,156000,159000,2026-05-30 10:48:45
PNJ Hà Nội,156000,159000,2026-05-30 10:48:45
SJC,156000,159000,2026-05-30 14:42:07
DOJI HN,156000,159000,2026-05-30 14:42:07
DOJI SG,156000,159000,2026-05-30 14:42:07
BTMH,156000,159000,2026-05-30 14:42:07
BTMC SJC,156000,159000,2026-05-30 14:42:07
Phú Qúy SJC,155500,159000,2026-05-30 14:42:07
PNJ TP.HCM,156000,159000,2026-05-30 14:42:07
PNJ Hà Nội,156000,159000,2026-05-30 14:42:07
SJC,156000,159000,2026-05-31 05:21:15
DOJI HN,156000,159000,2026-05-31 05:21:15
DOJI SG,156000,159000,2026-05-31 05:21:15
BTMH,156000,159000,2026-05-31 05:21:15
BTMC SJC,156000,159000,2026-05-31 05:21:15
Phú Qúy SJC,155500,159000,2026-05-31 05:21:15
PNJ TP.HCM,156000,159000,2026-05-31 05:21:15
PNJ Hà Nội,156000,159000,2026-05-31 05:21:15
SJC,156000,159000,2026-05-31 11:00:41
DOJI HN,156000,159000,2026-05-31 11:00:41
DOJI SG,156000,159000,2026-05-31 11:00:41
BTMH,156000,159000,2026-05-31 11:00:41
BTMC SJC,156000,159000,2026-05-31 11:00:41
Phú Qúy SJC,155500,159000,2026-05-31 11:00:41
PNJ TP.HCM,156000,159000,2026-05-31 11:00:41
PNJ Hà Nội,156000,159000,2026-05-31 11:00:41
SJC,156000,159000,2026-05-31 14:48:47
DOJI HN,156000,159000,2026-05-31 14:48:47
DOJI SG,156000,159000,2026-05-31 14:48:47
BTMH,156000,159000,2026-05-31 14:48:47
BTMC SJC,156000,159000,2026-05-31 14:48:47
Phú Qúy SJC,155500,159000,2026-05-31 14:48:47
PNJ TP.HCM,156000,159000,2026-05-31 14:48:47
PNJ Hà Nội,156000,159000,2026-05-31 14:48:47
SJC,155500,158500,2026-06-01 06:06:35
DOJI HN,155500,158500,2026-06-01 06:06:35
DOJI SG,155500,158500,2026-06-01 06:06:35
BTMH,156000,159000,2026-06-01 06:06:35
BTMC SJC,155500,158500,2026-06-01 06:06:35
Phú Qúy SJC,155000,158500,2026-06-01 06:06:35
PNJ TP.HCM,155500,158500,2026-06-01 06:06:35
PNJ Hà Nội,155500,158500,2026-06-01 06:06:35
SJC,155500,158500,2026-06-01 15:24:55
